customer_id,segment,acquisition_date,channel,country,status,company_name,account_tier
C048252,D2C,2022-03-14,SEO,UK,Churned,,
C048253,D2C,2024-11-27,Paid Ads,US,Active,,
C048254,D2C,2024-05-24,Email,US,Active,,
C048255,D2C,2023-10-18,Paid Ads,CA,Churned,,
C048256,D2C,2023-03-29,Paid Ads,US,Churned,,
C048257,D2C,2022-10-26,Paid Ads,UK,Active,,
C048258,D2C,2023-07-29,Paid Ads,US,Churned,,
C048259,D2C,,Paid Ads,US,Active,,
C048260,D2C,2024-08-04,Organic Social,US,Active,,
C048261,D2C,2023-09-10,Email,US,Churned,,
C048262,D2C,2024-04-17,Referral,US,Active,,
C048263,D2C,2024-08-01,Paid Ads,US,Active,,
C048264,D2C,2024-10-24,SEO,AU,Active,,
C048265,D2C,2022-10-23,Organic Social,US,Active,,
C048266,D2C,2023-07-08,Paid Ads,US,Active,,
C048267,D2C,2022-05-28,Organic Social,US,Churned,,
C048268,D2C,2022-08-16,Organic Social,US,Active,,
C048269,D2C,2024-02-01,Paid Ads,US,Churned,,
C048270,D2C,2022-04-19,Paid Ads,CA,Active,,
C048271,D2C,2024-01-21,Email,US,Active,,
C048272,D2C,2024-01-14,Referral,US,Active,,
C048273,D2C,2023-01-12,SEO,CA,Active,,
C048274,D2C,2024-08-14,Referral,UK,Active,,
C048275,D2C,2022-09-21,Email,US,Churned,,
C048276,D2C,2023-10-28,Email,UK,Churned,,
C048277,D2C,2022-03-13,Email,US,Active,,
C048278,D2C,2024-05-05,Paid Ads,US,Active,,
C048279,D2C,2023-05-21,Paid Ads,US,Active,,
C048280,D2C,2024-03-16,Organic Social,AU,Churned,,
C048281,D2C,2022-01-11,Paid Ads,DE,At Risk,,
C048282,D2C,2024-09-08,Email,US,Active,,
C048283,D2C,2023-10-09,Organic Social,US,Churned,,
C048284,D2C,2022-02-18,Organic Social,US,Churned,,
C048285,D2C,2024-03-24,Organic Social,US,Active,,
C048286,D2C,2023-11-05,Paid Ads,AU,Churned,,
C048287,D2C,2023-11-26,Email,US,Active,,
C048288,D2C,2023-03-24,Email,US,Churned,,
C048289,D2C,2023-05-31,Organic Social,US,Churned,,
C048290,D2C,2023-04-10,Paid Ads,CA,Churned,,
C048291,D2C,2023-06-30,Referral,UK,Churned,,
C048292,D2C,2024-01-31,Paid Ads,US,Active,,
C048293,D2C,2024-08-18,Organic Social,UK,Churned,,
C048294,D2C,2023-07-05,Organic Social,US,Active,,
C048295,D2C,2023-07-27,Email,US,Churned,,
C048296,D2C,2022-02-04,Email,AU,Churned,,
C048297,D2C,2023-02-19,Organic Social,UK,Active,,
C048298,D2C,2022-11-29,Referral,UK,Active,,
C048299,D2C,2023-01-04,Sales,UK,Churned,,
C048300,D2C,2024-01-04,Organic Social,US,Active,,
C048301,D2C,2022-03-15,Email,AU,Active,,
C048302,D2C,2022-11-08,Organic Social,US,At Risk,,
C048303,D2C,2022-02-12,Paid Ads,US,Churned,,
C048304,D2C,2023-09-11,Email,US,Active,,
C048305,D2C,2023-08-24,Organic Social,AU,Churned,,
C048306,D2C,2022-11-22,Referral,UK,Churned,,
C048307,D2C,2022-05-25,Referral,US,Active,,
C048308,D2C,2024-02-06,Organic Social,US,Active,,
C048309,D2C,2024-02-04,Organic Social,DE,Active,,
C048310,D2C,2022-05-20,Organic Social,US,Active,,
C048311,D2C,2023-11-20,Organic Social,US,Churned,,
C048312,D2C,2023-01-11,Referral,CA,Churned,,
C048313,D2C,2022-01-03,Organic Social,US,Active,,
C048314,D2C,2024-09-18,SEO,US,Active,,
C048315,D2C,2023-07-09,Organic Social,CA,Active,,
C048316,D2C,2023-07-04,Referral,UK,Active,,
C048317,D2C,2022-09-17,Sales,US,Active,,
C048318,D2C,2022-10-09,Email,US,Active,,
C048319,D2C,2024-01-11,Organic Social,US,Active,,
C048320,D2C,2024-10-04,Paid Ads,US,Active,,
C048321,D2C,2023-08-04,SEO,US,Active,,
C048322,D2C,2022-07-02,SEO,CA,Churned,,
C048323,D2C,2024-11-07,Organic Social,US,Active,,
C048324,D2C,2023-10-23,Paid Ads,US,Active,,
C048325,D2C,2024-01-24,Paid Ads,DE,Active,,
C048326,D2C,2023-06-21,Paid Ads,UK,Churned,,
C048327,D2C,2023-07-25,Organic Social,US,Churned,,
C048328,D2C,2023-05-18,Organic Social,CA,At Risk,,
C048329,D2C,2024-10-01,Paid Ads,US,Churned,,
C048330,D2C,2022-10-14,Paid Ads,AU,Active,,
C048331,D2C,2022-02-03,SEO,US,Active,,
C048332,D2C,2023-05-08,Paid Ads,US,Active,,
C048333,D2C,2023-12-10,Email,US,Churned,,
C048334,D2C,2024-03-23,Organic Social,US,Active,,
C048335,D2C,2023-08-26,Email,US,Active,,
C048336,D2C,2022-08-08,Referral,US,Churned,,
C048337,D2C,2022-06-04,Paid Ads,AU,Churned,,
C048338,D2C,2024-09-05,Paid Ads,US,Churned,,
C048339,D2C,2022-06-17,Sales,AU,Churned,,
C048340,D2C,2023-11-21,Paid Ads,AU,Churned,,
C048341,D2C,2022-02-14,Organic Social,DE,Churned,,
C048342,D2C,2022-03-12,SEO,UK,Churned,,
C048343,D2C,2023-11-29,Referral,AU,Active,,
C048344,D2C,2024-05-24,Paid Ads,AU,Churned,,
C048345,D2C,2024-03-20,Referral,CA,Active,,
C048346,D2C,2024-02-02,Email,US,Active,,
C048347,D2C,2024-03-18,Email,US,Churned,,
C048348,D2C,,Paid Ads,US,Churned,,
C048349,D2C,2024-07-23,Paid Ads,CA,Active,,
C048350,D2C,2023-09-18,Paid Ads,UK,Active,,
C048351,D2C,2023-06-21,Email,AU,Churned,,
C048352,D2C,2024-06-19,Organic Social,UK,Active,,
C048353,D2C,2024-11-01,SEO,AU,Active,,
C048354,D2C,2022-11-07,Paid Ads,CA,Churned,,
C048355,D2C,2022-01-06,Referral,US,Churned,,
C048356,D2C,2024-10-12,Email,US,Active,,
C048357,D2C,2024-07-30,Referral,DE,Active,,
C048358,D2C,2022-08-17,Paid Ads,CA,Active,,
C048359,D2C,2024-05-25,Paid Ads,UK,Churned,,
C048360,D2C,2024-02-18,SEO,AU,Active,,
C048361,D2C,2024-03-30,Organic Social,US,Churned,,
C048362,D2C,2022-03-01,Referral,CA,Churned,,
C048363,D2C,2022-05-06,Email,US,Active,,
C048364,D2C,2024-03-31,SEO,US,Active,,
C048365,D2C,2024-11-11,Paid Ads,US,Active,,
C048366,D2C,2023-01-19,SEO,UK,Active,,
C048367,D2C,2023-05-16,Email,US,Active,,
C048368,D2C,2023-08-09,Organic Social,UK,Churned,,
C048369,D2C,2022-07-06,SEO,US,Active,,
C048370,D2C,2023-12-13,Organic Social,US,Churned,,
C048371,D2C,2024-02-11,SEO,CA,Active,,
C048372,D2C,2024-06-20,Sales,US,Active,,
C048373,D2C,2022-08-14,Organic Social,DE,At Risk,,
C048374,D2C,2022-02-21,Organic Social,US,Churned,,
C048375,D2C,2024-05-30,Organic Social,US,Active,,
C048376,D2C,2023-04-20,Organic Social,US,Churned,,
C048377,D2C,2022-03-24,Paid Ads,CA,Active,,
C048378,D2C,2024-05-07,Paid Ads,UK,Active,,
C048379,D2C,2023-02-12,SEO,CA,Churned,,
C048380,D2C,2022-06-26,SEO,UK,Active,,
C048381,D2C,2023-05-07,Organic Social,US,Churned,,
C048382,D2C,2022-03-01,SEO,US,At Risk,,
C048383,D2C,2023-06-18,Paid Ads,US,Active,,
C048384,D2C,2023-04-17,Email,AU,Churned,,
C048385,D2C,2024-09-14,Referral,DE,Active,,
C048386,D2C,2022-09-02,Organic Social,US,Active,,
C048387,D2C,,Email,UK,Active,,
C048388,D2C,2023-05-11,Referral,CA,Churned,,
C048389,D2C,2024-06-22,Email,US,Active,,
C048390,D2C,2023-09-27,Organic Social,CA,Churned,,
C048391,D2C,2022-01-01,Paid Ads,CA,Active,,
C048392,D2C,2023-10-15,SEO,US,Active,,
C048393,D2C,2022-07-21,Email,US,At Risk,,
C048394,D2C,2024-09-03,SEO,CA,Active,,
C048395,D2C,2024-05-20,Paid Ads,DE,Active,,
C048396,D2C,2023-08-25,SEO,AU,Active,,
C048397,D2C,2024-06-02,Paid Ads,CA,Active,,
C048398,D2C,2023-04-07,Referral,UK,Churned,,
C048399,D2C,2024-08-20,SEO,US,Active,,
C048400,D2C,2022-07-07,SEO,US,Churned,,
C048401,D2C,2023-10-06,Paid Ads,UK,Active,,
C048402,D2C,2023-09-03,Referral,UK,Churned,,
C048403,D2C,2024-04-21,Paid Ads,UK,Churned,,
C048404,D2C,2022-09-25,Organic Social,UK,Active,,
C048405,D2C,2023-04-11,SEO,DE,Churned,,
C048406,D2C,2024-06-21,Paid Ads,US,Active,,
C048407,D2C,2022-04-30,Organic Social,US,Churned,,
C048408,D2C,2023-08-25,SEO,AU,Active,,
C048409,D2C,2023-06-21,Organic Social,US,Churned,,
C048410,D2C,2023-05-19,Paid Ads,US,Active,,
C048411,D2C,2024-03-23,Paid Ads,UK,At Risk,,
C048412,D2C,2022-07-26,Organic Social,US,Active,,
C048413,D2C,2023-03-02,Paid Ads,US,Churned,,
C048414,D2C,2022-03-16,Paid Ads,UK,Churned,,
C048415,D2C,2024-01-05,Paid Ads,CA,Active,,
C048416,D2C,2024-01-27,Paid Ads,CA,Churned,,
C048417,D2C,2022-04-16,Referral,US,Churned,,
C048418,D2C,2024-02-06,Paid Ads,US,At Risk,,
C048419,D2C,2022-07-31,Email,US,Active,,
C048420,D2C,2022-08-09,Sales,AU,Churned,,
C048421,D2C,2022-10-25,Referral,US,Churned,,
C048422,D2C,2023-12-15,Paid Ads,US,Active,,
C048423,D2C,2024-08-05,Paid Ads,US,Churned,,
C048424,D2C,2023-04-14,Referral,US,Churned,,
C048425,D2C,2024-01-26,Referral,US,Active,,
C048426,D2C,2024-04-02,Paid Ads,AU,Active,,
C048427,D2C,2022-06-22,Email,US,Active,,
C048428,D2C,2022-11-26,Referral,CA,Churned,,
C048429,D2C,2024-03-18,Email,US,Active,,
C048430,D2C,2024-02-20,Referral,US,Churned,,
C048431,D2C,2024-06-04,Sales,US,Churned,,
C048432,D2C,2022-01-02,Paid Ads,DE,At Risk,,
C048433,D2C,2022-10-01,Sales,US,Churned,,
C048434,D2C,2023-01-11,SEO,US,Active,,
C048435,D2C,2022-11-08,Paid Ads,US,Churned,,
C048436,D2C,2022-06-23,Referral,US,Churned,,
C048437,D2C,2023-04-13,Organic Social,US,At Risk,,
C048438,D2C,2023-09-11,SEO,US,Churned,,
C048439,D2C,2023-11-18,Paid Ads,UK,Active,,
C048440,D2C,2023-07-26,Paid Ads,US,Churned,,
C048441,D2C,2024-06-15,Paid Ads,US,Active,,
C048442,D2C,2023-04-17,Paid Ads,US,Active,,
C048443,D2C,2023-09-14,Referral,UK,Churned,,
C048444,D2C,2024-01-25,Organic Social,CA,Churned,,
C048445,D2C,2022-01-22,SEO,UK,Churned,,
C048446,D2C,2023-05-27,Organic Social,US,Active,,
C048447,D2C,2023-11-20,Paid Ads,US,At Risk,,
C048448,D2C,,Sales,CA,Churned,,
C048449,D2C,2023-10-04,Paid Ads,CA,Active,,
C048450,D2C,2023-07-03,SEO,DE,Churned,,
C048451,D2C,2022-01-31,Paid Ads,US,Churned,,
C048452,D2C,2023-02-09,Organic Social,DE,At Risk,,
C048453,D2C,2022-09-13,Referral,DE,Churned,,
C048454,D2C,2022-11-15,Paid Ads,DE,Churned,,
C048455,D2C,2024-04-30,Email,US,Churned,,
C048456,D2C,2024-06-06,Paid Ads,DE,Churned,,
C048457,D2C,2023-07-15,Paid Ads,US,Churned,,
C048458,D2C,2024-04-12,Paid Ads,CA,Active,,
C048459,D2C,2023-12-22,Organic Social,US,Active,,
C048460,D2C,2023-12-24,Referral,CA,Active,,
C048461,D2C,2023-05-25,Paid Ads,UK,Churned,,
C048462,D2C,2024-05-24,Sales,US,Active,,
C048463,D2C,2024-08-30,Paid Ads,US,Active,,
C048464,D2C,2022-09-17,Paid Ads,AU,Churned,,
C048465,D2C,2023-12-04,Organic Social,CA,Active,,
C048466,D2C,2024-10-10,Sales,US,Active,,
C048467,D2C,2022-03-29,SEO,UK,Churned,,
C048468,D2C,2024-05-18,SEO,UK,Active,,
C048469,D2C,2023-04-15,SEO,AU,Churned,,
C048470,D2C,2022-03-02,Referral,US,Churned,,
C048471,D2C,2023-06-08,Sales,US,Churned,,
C048472,D2C,2024-07-08,SEO,US,Active,,
C048473,D2C,2023-07-01,Organic Social,AU,At Risk,,
C048474,D2C,2024-05-05,Organic Social,DE,Churned,,
C048475,D2C,2024-04-23,Organic Social,US,Churned,,
C048476,D2C,2022-08-29,Paid Ads,US,Active,,
C048477,D2C,2022-10-10,Organic Social,US,Churned,,
C048478,D2C,2024-02-03,Organic Social,US,Active,,
C048479,D2C,2023-09-15,Referral,AU,Churned,,
C048480,D2C,2024-01-19,Email,US,At Risk,,
C048481,D2C,2023-04-08,Organic Social,CA,At Risk,,
C048482,D2C,2024-10-02,Organic Social,CA,Active,,
C048483,D2C,,Organic Social,DE,Churned,,
C048484,D2C,2023-01-29,SEO,UK,Churned,,
C048485,D2C,2024-03-20,Referral,US,Active,,
C048486,D2C,2023-09-25,SEO,US,Churned,,
C048487,D2C,2023-05-06,Paid Ads,CA,Active,,
C048488,D2C,2024-08-27,Organic Social,US,Active,,
C048489,D2C,2024-11-29,SEO,US,Active,,
C048490,D2C,2023-06-28,Email,US,Active,,
C048491,D2C,2022-11-08,Referral,DE,Churned,,
C048492,D2C,2022-09-03,Organic Social,DE,At Risk,,
C048493,D2C,2023-01-10,Email,US,Churned,,
C048494,D2C,2023-05-28,Email,US,Churned,,
C048495,D2C,2023-06-30,Organic Social,DE,Active,,
C048496,D2C,2022-07-21,Email,UK,Active,,
C048497,D2C,2024-03-19,Organic Social,US,At Risk,,
C048498,D2C,2022-01-19,Organic Social,US,At Risk,,
C048499,D2C,2024-01-23,Organic Social,US,Churned,,
C048500,D2C,,Paid Ads,UK,Churned,,
C048501,D2C,2022-07-28,SEO,CA,Active,,
C048502,D2C,2023-04-14,Paid Ads,US,Active,,
C048503,D2C,2022-12-30,Email,UK,Active,,
C048504,D2C,2022-04-18,Paid Ads,US,Active,,
C048505,D2C,2024-10-10,Referral,US,Active,,
C048506,D2C,2024-06-02,Paid Ads,CA,Active,,
C048507,D2C,2024-09-12,Referral,US,Active,,
C048508,D2C,2024-05-18,Sales,CA,Active,,
C048509,D2C,2024-01-08,SEO,US,Active,,
C048510,D2C,2023-09-28,Organic Social,US,Churned,,
C048511,D2C,2024-08-25,Referral,CA,Active,,
C048512,D2C,2023-10-17,Paid Ads,US,Active,,
C048513,D2C,2022-01-15,Paid Ads,US,Churned,,
C048514,D2C,2022-05-07,Organic Social,US,Active,,
C048515,D2C,2023-07-13,Organic Social,US,Churned,,
C048516,D2C,2022-03-17,Organic Social,US,Churned,,
C048517,D2C,2022-05-02,SEO,US,At Risk,,
C048518,D2C,2022-01-02,Referral,UK,Churned,,
C048519,D2C,2022-09-22,SEO,US,Active,,
C048520,D2C,2022-07-20,Email,UK,At Risk,,
C048521,D2C,2023-02-27,Paid Ads,US,Active,,
C048522,D2C,2023-10-31,SEO,DE,Churned,,
C048523,D2C,2022-08-08,Email,CA,At Risk,,
C048524,D2C,2022-04-15,SEO,UK,Churned,,
C048525,D2C,2024-03-19,Organic Social,AU,Active,,
C048526,D2C,2024-05-18,SEO,US,Churned,,
C048527,D2C,2022-12-12,Paid Ads,AU,Active,,
C048528,D2C,2022-02-16,Referral,US,At Risk,,
C048529,D2C,2022-06-17,Referral,UK,At Risk,,
C048530,D2C,2022-06-22,Organic Social,UK,Churned,,
C048531,D2C,2024-08-26,Referral,US,Churned,,
C048532,D2C,2022-10-18,Email,US,Active,,
C048533,D2C,2023-04-01,Paid Ads,US,Active,,
C048534,D2C,2023-01-21,Paid Ads,UK,Churned,,
C048535,D2C,2024-10-28,Sales,US,Active,,
C048536,D2C,2024-03-25,Referral,CA,Churned,,
C048537,D2C,2022-09-11,Organic Social,CA,Churned,,
C048538,D2C,2023-04-15,Organic Social,UK,Churned,,
C048539,D2C,2023-03-15,Email,US,Churned,,
C048540,D2C,2023-06-20,Organic Social,AU,Active,,
C048541,D2C,,Organic Social,CA,At Risk,,
C048542,D2C,2022-07-09,Paid Ads,CA,Churned,,
C048543,D2C,2022-07-09,Organic Social,US,Churned,,
C048544,D2C,2024-05-08,SEO,US,Active,,
C048545,D2C,2024-05-16,Organic Social,US,Active,,
C048546,D2C,2022-01-01,Paid Ads,AU,Churned,,
C048547,D2C,2023-04-28,SEO,US,Churned,,
C048548,D2C,2023-09-17,Paid Ads,US,Churned,,
C048549,D2C,2023-11-12,Referral,CA,Churned,,
C048550,D2C,2024-11-20,Referral,US,Active,,
C048551,D2C,2022-05-06,,US,Active,,
C048552,D2C,2023-04-14,Paid Ads,UK,Churned,,
C048553,D2C,2024-11-14,Email,UK,Active,,
C048554,D2C,2024-10-22,Organic Social,CA,Active,,
C048555,D2C,2023-12-08,Email,US,Churned,,
C048556,D2C,2022-11-15,Paid Ads,UK,Churned,,
C048557,D2C,2023-09-21,Paid Ads,US,Churned,,
C048558,D2C,2022-06-06,Email,CA,Active,,
C048559,D2C,2022-11-21,SEO,AU,Churned,,
C048560,D2C,2023-07-07,Referral,US,Active,,
C048561,D2C,2024-04-29,Organic Social,US,At Risk,,
C048562,D2C,2022-02-07,Referral,CA,Active,,
C048563,D2C,2023-03-19,Referral,US,Churned,,
C048564,D2C,2024-03-08,Organic Social,US,Active,,
C048565,D2C,2023-01-12,Paid Ads,US,Churned,,
C048566,D2C,2024-02-03,Paid Ads,UK,Active,,
C048567,D2C,2023-10-28,Organic Social,CA,Churned,,
C048568,D2C,2022-07-11,SEO,UK,Churned,,
C048569,D2C,2022-08-06,Organic Social,UK,Churned,,
C048570,D2C,2022-06-19,Sales,US,Active,,
C048571,D2C,2024-10-12,Referral,US,Churned,,
C048572,D2C,2023-02-08,Paid Ads,UK,Churned,,
C048573,D2C,2024-02-09,Referral,UK,At Risk,,
C048574,D2C,2023-06-01,,US,Active,,
C048575,D2C,2022-04-11,Referral,UK,Active,,
C048576,D2C,2024-02-12,Paid Ads,US,Active,,
C048577,D2C,2024-07-03,SEO,DE,At Risk,,
C048578,D2C,2024-06-05,Paid Ads,CA,At Risk,,
C048579,D2C,2022-04-22,Email,US,Active,,
C048580,D2C,2023-01-14,Email,US,Churned,,
C048581,D2C,2024-08-06,Paid Ads,UK,Active,,
C048582,D2C,2022-01-15,Referral,CA,Active,,
C048583,D2C,2023-09-18,Paid Ads,US,Churned,,
C048584,D2C,2023-01-09,Referral,US,Churned,,
C048585,D2C,2023-07-28,SEO,US,Churned,,
C048586,D2C,2023-12-02,Email,AU,Active,,
C048587,D2C,2024-01-17,Organic Social,AU,Active,,
C048588,D2C,2024-05-30,Referral,US,At Risk,,
C048589,D2C,2023-02-13,Referral,US,Churned,,
C048590,D2C,2023-03-05,Email,US,Churned,,
C048591,D2C,2022-01-21,Paid Ads,UK,Churned,,
C048592,D2C,2023-05-11,SEO,US,Churned,,
C048593,D2C,2024-11-03,Organic Social,US,Active,,
C048594,D2C,2024-09-14,Organic Social,UK,Active,,
C048595,D2C,2023-10-31,Paid Ads,US,Churned,,
C048596,D2C,2024-07-07,,UK,Active,,
C048597,D2C,2022-09-06,Referral,US,Churned,,
C048598,D2C,2024-05-04,Organic Social,US,Churned,,
C048599,D2C,2024-07-17,Organic Social,UK,Churned,,
C048600,D2C,2023-09-27,Email,US,Active,,
C048601,D2C,2023-09-02,Organic Social,US,Churned,,
C048602,D2C,2022-11-21,Organic Social,US,Churned,,
C048603,D2C,2024-08-21,SEO,CA,Active,,
C048604,D2C,2022-02-12,SEO,AU,Churned,,
C048605,D2C,2023-08-23,Email,US,Churned,,
C048606,D2C,2023-01-29,Organic Social,UK,Churned,,
C048607,D2C,2024-02-14,Paid Ads,CA,Active,,
C048608,D2C,2024-11-19,Organic Social,US,Active,,
C048609,D2C,2024-06-01,Referral,US,Active,,
C048610,D2C,2024-10-31,Organic Social,AU,Active,,
C048611,D2C,2022-11-20,Sales,CA,At Risk,,
C048612,D2C,2024-05-13,Email,US,At Risk,,
C048613,D2C,2022-06-24,Paid Ads,US,Churned,,
C048614,D2C,2023-09-18,Organic Social,CA,Churned,,
C048615,D2C,2024-10-02,Sales,UK,Active,,
C048616,D2C,2024-03-12,SEO,US,Active,,
C048617,D2C,2024-02-28,Organic Social,US,At Risk,,
C048618,D2C,2022-02-02,SEO,US,Churned,,
C048619,D2C,2022-03-23,Referral,US,Churned,,
C048620,D2C,2022-02-10,SEO,CA,Churned,,
C048621,D2C,2024-01-18,Referral,US,Active,,
C048622,D2C,2022-04-05,SEO,UK,Churned,,
C048623,D2C,2022-10-07,Paid Ads,DE,Active,,
C048624,D2C,2023-03-06,Organic Social,DE,Active,,
C048625,D2C,2024-11-23,Paid Ads,DE,Active,,
C048626,D2C,2022-12-06,Organic Social,US,Churned,,
C048627,D2C,2023-10-13,Paid Ads,US,Churned,,
C048628,D2C,2024-10-18,Email,US,Active,,
C048629,D2C,2022-10-07,SEO,CA,Churned,,
C048630,D2C,2022-12-03,Referral,CA,Active,,
C048631,D2C,2023-09-26,SEO,AU,At Risk,,
C048632,D2C,2024-08-09,Paid Ads,US,Active,,
C048633,D2C,2023-03-27,Paid Ads,US,Active,,
C048634,D2C,2022-09-12,Organic Social,US,Churned,,
C048635,D2C,2024-02-21,Sales,CA,At Risk,,
C048636,D2C,2022-12-23,Referral,DE,Active,,
C048637,D2C,2023-01-07,SEO,US,Churned,,
C048638,D2C,2022-06-06,Paid Ads,US,Churned,,
C048639,D2C,2024-02-12,Paid Ads,US,At Risk,,
C048640,D2C,2024-08-26,Paid Ads,UK,Active,,
C048641,D2C,2024-11-21,SEO,US,Active,,
C048642,D2C,2023-04-03,Organic Social,US,Churned,,
C048643,D2C,2022-10-14,Organic Social,UK,Active,,
C048644,D2C,2023-04-19,Paid Ads,UK,Churned,,
C048645,D2C,2022-06-21,Referral,US,Active,,
C048646,D2C,2022-07-10,Paid Ads,US,Active,,
C048647,D2C,2022-11-20,Referral,UK,Churned,,
C048648,D2C,2024-02-12,SEO,UK,Churned,,
C048649,D2C,2022-09-28,Organic Social,US,Churned,,
C048650,D2C,2022-11-08,Organic Social,US,Churned,,
C048651,D2C,2024-01-04,Organic Social,US,At Risk,,
C048652,D2C,2024-10-29,Sales,US,Active,,
C048653,D2C,2024-09-04,Paid Ads,DE,Active,,
C048654,D2C,2022-03-02,Email,US,Active,,
C048655,D2C,2022-12-16,Paid Ads,CA,Active,,
C048656,D2C,2024-08-07,SEO,US,Active,,
C048657,D2C,2023-07-29,Organic Social,US,Churned,,
C048658,D2C,2024-09-23,Referral,US,Active,,
C048659,D2C,2023-02-07,Organic Social,US,Churned,,
C048660,D2C,2024-03-07,Organic Social,US,Active,,
C048661,D2C,2024-09-23,Paid Ads,CA,Active,,
C048662,D2C,2023-11-03,Email,US,Active,,
C048663,D2C,2023-05-10,Paid Ads,US,Churned,,
C048664,D2C,2022-03-18,Organic Social,US,Churned,,
C048665,D2C,2022-06-01,Referral,CA,Active,,
C048666,D2C,2023-07-21,Paid Ads,US,Churned,,
C048667,D2C,2023-11-02,SEO,CA,At Risk,,
C048668,D2C,2022-06-12,Referral,CA,Active,,
C048669,D2C,2023-05-06,Paid Ads,UK,Churned,,
C048670,D2C,2023-12-05,Email,US,At Risk,,
C048671,D2C,2024-02-02,Paid Ads,UK,Active,,
C048672,D2C,2023-11-19,Organic Social,US,Churned,,
C048673,D2C,2022-08-26,SEO,US,Active,,
C048674,D2C,2024-05-10,Paid Ads,US,At Risk,,
C048675,D2C,2024-03-05,Organic Social,UK,Churned,,
C048676,D2C,2022-12-06,Paid Ads,UK,Active,,
C048677,D2C,2024-08-12,Organic Social,US,Active,,
C048678,D2C,2023-06-08,Sales,UK,Active,,
C048679,D2C,2024-08-04,Paid Ads,US,Active,,
C048680,D2C,2024-02-27,Paid Ads,US,At Risk,,
C048681,D2C,2022-07-25,Organic Social,US,Churned,,
C048682,D2C,2023-11-16,Referral,US,Churned,,
C048683,D2C,2024-10-27,Paid Ads,US,Active,,
C048684,D2C,2024-07-07,Paid Ads,US,Active,,
C048685,D2C,2022-12-13,Paid Ads,US,Churned,,
C048686,D2C,2022-02-23,Paid Ads,UK,Churned,,
C048687,D2C,2023-07-05,Email,US,Churned,,
C048688,D2C,2022-01-18,Organic Social,UK,Churned,,
C048689,D2C,2023-02-13,Email,US,Active,,
C048690,D2C,2023-12-17,Referral,CA,Active,,
C048691,D2C,2024-04-08,Paid Ads,UK,Active,,
C048692,D2C,2022-07-11,Referral,DE,Churned,,
C048693,D2C,2024-01-31,Organic Social,US,Active,,
C048694,D2C,2022-09-28,Email,US,Active,,
C048695,D2C,2022-01-12,Organic Social,UK,Churned,,
C048696,D2C,2024-10-25,Email,US,Churned,,
C048697,D2C,2023-11-29,Organic Social,CA,Active,,
C048698,D2C,2023-02-06,Paid Ads,CA,Churned,,
C048699,D2C,2022-04-20,Paid Ads,US,Churned,,
C048700,D2C,2022-09-10,Organic Social,US,Churned,,
C048701,D2C,,Referral,UK,Churned,,
C048702,D2C,2023-10-30,Paid Ads,UK,Active,,
C048703,D2C,2022-11-21,Paid Ads,DE,Active,,
C048704,D2C,2024-02-19,Email,UK,Churned,,
C048705,D2C,2022-10-26,SEO,CA,Churned,,
C048706,D2C,2024-01-15,SEO,US,Active,,
C048707,D2C,2022-05-07,SEO,US,Churned,,
C048708,D2C,2024-06-04,SEO,US,At Risk,,
C048709,D2C,2022-08-12,SEO,DE,Active,,
C048710,D2C,2023-08-14,Email,UK,Churned,,
C048711,D2C,2022-04-24,Referral,US,Churned,,
C048712,D2C,2023-10-25,Email,UK,Churned,,
C048713,D2C,2023-11-29,Paid Ads,AU,Active,,
C048714,D2C,2023-05-03,SEO,UK,At Risk,,
C048715,D2C,,Paid Ads,CA,Active,,
C048716,D2C,2024-01-20,Paid Ads,US,Active,,
C048717,D2C,2022-01-23,SEO,UK,Churned,,
C048718,D2C,2023-01-30,Paid Ads,DE,Active,,
C048719,D2C,2024-05-17,Email,US,Active,,
C048720,D2C,2023-04-14,Paid Ads,US,Active,,
C048721,D2C,2023-03-04,Email,US,Churned,,
C048722,D2C,2023-07-12,SEO,US,At Risk,,
C048723,D2C,2023-03-17,SEO,CA,Churned,,
C048724,D2C,2023-08-30,Paid Ads,UK,Churned,,
C048725,D2C,2022-07-27,Paid Ads,US,Churned,,
C048726,D2C,2023-03-25,Email,UK,Active,,
C048727,D2C,2024-10-03,Email,UK,Active,,
C048728,D2C,2023-03-13,Referral,US,Active,,
C048729,D2C,2022-08-09,Referral,CA,Churned,,
C048730,D2C,2024-09-28,SEO,US,Churned,,
C048731,D2C,2023-08-17,Paid Ads,US,Churned,,
C048732,D2C,2024-03-29,Email,CA,Active,,
C048733,D2C,2024-07-17,Organic Social,CA,Active,,
C048734,D2C,2022-03-16,Paid Ads,US,Churned,,
C048735,D2C,2023-01-25,Email,US,Active,,
C048736,D2C,2024-08-03,Paid Ads,US,Churned,,
C048737,D2C,2022-10-12,Paid Ads,UK,Active,,
C048738,D2C,2024-07-13,Organic Social,CA,Active,,
C048739,D2C,2024-06-09,Organic Social,US,Active,,
C048740,D2C,2024-11-02,Organic Social,US,Churned,,
C048741,D2C,2022-10-22,Referral,UK,Churned,,
C048742,D2C,2022-05-17,Referral,US,Churned,,
C048743,D2C,2024-09-07,Organic Social,UK,Active,,
C048744,D2C,,Email,AU,Churned,,
C048745,D2C,2024-02-17,Paid Ads,US,Churned,,
C048746,D2C,2023-02-18,Referral,DE,Churned,,
C048747,D2C,2024-06-28,Referral,US,Churned,,
